date,AAPL,ASML.AS,BABA,BNDX,BRK-B,EMB,ETH-USD,IBGL.L,IEF,JNJ,JNK,JPM,MC.PA,MUB,NESN.SW,PA=F,RELIANCE.NS,SHY,TIP,TLT
1962-03-06,,,,,,,,,,0.012888740912038621,,,,,,,,,,
1962-03-07,,,,,,,,,,0.0025414351754176057,,,,,,,,,,
1962-03-08,,,,,,,,,,0.005078742666124292,,,,,,,,,,
1962-03-09,,,,,,,,,,-0.005053079376300618,,,,,,,,,,
1962-03-12,,,,,,,,,,0.010153106655099275,,,,,,,,,,
1962-03-13,,,,,,,,,,0.03266268489780111,,,,,,,,,,
1962-03-14,,,,,,,,,,0.017031956987883623,,,,,,,,,,
1962-03-15,,,,,,,,,,0.0071765792959002095,,,,,,,,,,
1962-03-16,,,,,,,,,,-0.023752842583923628,,,,,,,,,,
1962-03-19,,,,,,,,,,-0.002430138453174302,,,,,,,,,,
1962-03-20,,,,,,,,,,0.0,,,,,,,,,,
1962-03-21,,,,,,,,,,-0.004880532402076532,,,,,,,,,,
1962-03-22,,,,,,,,,,-0.0024522344105361027,,,,,,,,,,
1962-03-23,,,,,,,,,,-0.009824572946773968,,,,,,,,,,
1962-03-26,,,,,,,,,,0.002478372780771787,,,,,,,,,,
1962-03-27,,,,,,,,,,-0.014850554985333164,,,,,,,,,,
1962-03-28,,,,,,,,,,-0.005023361266271342,,,,,,,,,,
1962-03-29,,,,,,,,,,0.0,,,,,,,,,,
1962-03-30,,,,,,,,,,-0.022730144090659876,,,,,,,,,,
1962-04-02,,,,,,,,,,-0.0051661501625429596,,,,,,,,,,
1962-04-03,,,,,,,,,,0.005192977865989379,,,,,,,,,,
1962-04-04,,,,,,,,,,-0.002580846141475912,,,,,,,,,,
1962-04-05,,,,,,,,,,0.005179517700815817,,,,,,,,,,
1962-04-06,,,,,,,,,,-0.0077314659934882846,,,,,,,,,,
1962-04-09,,,,,,,,,,-0.002598729447625403,,,,,,,,,,
1962-04-10,,,,,,,,,,-0.010417509048776474,,,,,,,,,,
1962-04-11,,,,,,,,,,0.005265858000045975,,,,,,,,,,
1962-04-12,,,,,,,,,,-0.026177821310227722,,,,,,,,,,
1962-04-13,,,,,,,,,,0.018817528435885134,,,,,,,,,,
1962-04-16,,,,,,,,,,-0.0026398675989811604,,,,,,,,,,
1962-04-17,,,,,,,,,,0.0,,,,,,,,,,
1962-04-18,,,,,,,,,,-0.005289145878383139,,,,,,,,,,
1962-04-19,,,,,,,,,,0.005317269693466464,,,,,,,,,,
1962-04-23,,,,,,,,,,-0.0026468549455918033,,,,,,,,,,
1962-04-24,,,,,,,,,,-0.01326024464647979,,,,,,,,,,
1962-04-25,,,,,,,,,,-0.0026895433825925297,,,,,,,,,,
1962-04-26,,,,,,,,,,-0.018868275481347063,,,,,,,,,,
1962-04-27,,,,,,,,,,-0.01648247482305898,,,,,,,,,,
1962-04-30,,,,,,,,,,-0.039106845215533204,,,,,,,,,,
1962-05-01,,,,,,,,,,0.04069843251646965,,,,,,,,,,
1962-05-02,,,,,,,,,,0.008379349834205074,,,,,,,,,,
1962-05-03,,,,,,,,,,0.0055382202102491895,,,,,,,,,,
1962-05-04,,,,,,,,,,0.011020187136832504,,,,,,,,,,
1962-05-07,,,,,,,,,,0.002726191795058286,,,,,,,,,,
1962-05-08,,,,,,,,,,-0.008151651604899723,,,,,,,,,,
1962-05-09,,,,,,,,,,-0.005482249144350915,,,,,,,,,,
1962-05-10,,,,,,,,,,-0.022035621655255744,,,,,,,,,,
1962-05-11,,,,,,,,,,-0.008450156652954566,,,,,,,,,,
1962-05-14,,,,,,,,,,0.005679813178073756,,,,,,,,,,
1962-05-15,,,,,,,,,,0.014126647904649792,,,,,,,,,,
1962-05-16,,,,,,,,,,-0.002786934230331495,,,,,,,,,,
1962-05-17,,,,,,,,,,0.00558462689484962,,,,,,,,,,
1962-05-18,,,,,,,,,,-0.016665628352096173,,,,,,,,,,
1962-05-21,,,,,,,,,,-0.011300343635712862,,,,,,,,,,
1962-05-22,,,,,,,,,,-0.011429500923735736,,,,,,,,,,
1962-05-23,,,,,,,,,,-0.02890161881780362,,,,,,,,,,
1962-05-24,,,,,,,,,,-0.01041427502483716,,,,,,,,,,
1962-05-25,,,,,,,,,,-0.061651955804919556,,,,,,,,,,
1962-05-28,,,,,,,,,,-0.08653824886679007,,,,,,,,,,
1962-05-29,,,,,,,,,,0.052628074401815716,,,,,,,,,,
1962-05-31,,,,,,,,,,0.053331876499516984,,,,,,,,,,
1962-06-01,,,,,,,,,,0.01265926446102017,,,,,,,,,,
1962-06-04,,,,,,,,,,-0.03749764133009281,,,,,,,,,,
1962-06-05,,,,,,,,,,-0.024354701158737724,,,,,,,,,,
1962-06-06,,,,,,,,,,0.014979909138044922,,,,,,,,,,
1962-06-07,,,,,,,,,,0.0032747012465126346,,,,,,,,,,
1962-06-08,,,,,,,,,,0.003269650489206022,,,,,,,,,,
1962-06-11,,,,,,,,,,-0.006512369896235715,,,,,,,,,,
1962-06-12,,,,,,,,,,-0.06229851288090804,,,,,,,,,,
1962-06-13,,,,,,,,,,-0.03496486623311246,,,,,,,,,,
1962-06-14,,,,,,,,,,-0.047100588668729015,,,,,,,,,,
1962-06-15,,,,,,,,,,0.11026354080937928,,,,,,,,,,
1962-06-18,,,,,,,,,,-0.02054669071931603,,,,,,,,,,
1962-06-19,,,,,,,,,,-0.020977713306625567,,,,,,,,,,
1962-06-20,,,,,,,,,,0.02857371709836931,,,,,,,,,,
1962-06-21,,,,,,,,,,-0.04166991138803744,,,,,,,,,,
1962-06-22,,,,,,,,,,0.005434396248372497,,,,,,,,,,
1962-06-25,,,,,,,,,,0.03063084647210168,,,,,,,,,,
1962-06-26,,,,,,,,,,-0.0034922641069631277,,,,,,,,,,
1962-06-27,,,,,,,,,,-0.017546727004575158,,,,,,,,,,
1962-06-28,,,,,,,,,,0.050000924212803,,,,,,,,,,
1962-06-29,,,,,,,,,,0.05612473818372776,,,,,,,,,,
1962-07-02,,,,,,,,,,0.014491745267176226,,,,,,,,,,
1962-07-03,,,,,,,,,,-0.0031762201361859033,,,,,,,,,,
1962-07-05,,,,,,,,,,0.0031863406555368012,,,,,,,,,,
1962-07-06,,,,,,,,,,-0.04126895454897306,,,,,,,,,,
1962-07-09,,,,,,,,,,0.013240342006500594,,,,,,,,,,
1962-07-10,,,,,,,,,,0.00653930097841271,,,,,,,,,,
1962-07-11,,,,,,,,,,-0.02272765463274773,,,,,,,,,,
1962-07-12,,,,,,,,,,0.026574436129331636,,,,,,,,,,
1962-07-13,,,,,,,,,,0.012946049861920494,,,,,,,,,,
1962-07-16,,,,,,,,,,-0.019168131617627537,,,,,,,,,,
1962-07-17,,,,,,,,,,0.0,,,,,,,,,,
1962-07-18,,,,,,,,,,-0.019542729223551714,,,,,,,,,,
1962-07-19,,,,,,,,,,-0.009966129991609174,,,,,,,,,,
1962-07-20,,,,,,,,,,0.0,,,,,,,,,,
1962-07-23,,,,,,,,,,-0.010066453576506484,,,,,,,,,,
1962-07-24,,,,,,,,,,-0.04407267333997278,,,,,,,,,,
1962-07-25,,,,,,,,,,0.007095843190192852,,,,,,,,,,
1962-07-26,,,,,,,,,,0.031688087448579205,,,,,,,,,,
1962-07-27,,,,,,,,,,0.0,,,,,,,,,,
1962-07-30,,,,,,,,,,-0.003414717612186813,,,,,,,,,,
1962-07-31,,,,,,,,,,0.02226280967146499,,,,,,,,,,
1962-08-01,,,,,,,,,,-0.001672965807629323,,,,,,,,,,
1962-08-02,,,,,,,,,,0.0,,,,,,,,,,
1962-08-03,,,,,,,,,,-0.04027160354723247,,,,,,,,,,
1962-08-06,,,,,,,,,,-0.006990560380138122,,,,,,,,,,
1962-08-07,,,,,,,,,,-0.010562695816192513,,,,,,,,,,
1962-08-08,,,,,,,,,,0.03914129740057115,,,,,,,,,,
1962-08-09,,,,,,,,,,0.0,,,,,,,,,,
1962-08-10,,,,,,,,,,0.006852835723210493,,,,,,,,,,
1962-08-13,,,,,,,,,,-0.006806193993870169,,,,,,,,,,
1962-08-14,,,,,,,,,,-0.010273345359657737,,,,,,,,,,
1962-08-15,,,,,,,,,,0.017303950542881585,,,,,,,,,,
1962-08-16,,,,,,,,,,-0.006806193993870169,,,,,,,,,,
1962-08-17,,,,,,,,,,0.0034264178616054686,,,,,,,,,,
1962-08-20,,,,,,,,,,-0.006823547174135691,,,,,,,,,,
1962-08-21,,,,,,,,,,-0.010308606045976831,,,,,,,,,,
1962-08-22,,,,,,,,,,0.0173579703872202,,,,,,,,,,
1962-08-23,,,,,,,,,,-0.003414717612186813,,,,,,,,,,
1962-08-24,,,,,,,,,,-0.010273345359657737,,,,,,,,,,
1962-08-27,,,,,,,,,,-0.024221949028575995,,,,,,,,,,
1962-08-28,,,,,,,,,,-0.0035418038591770173,,,,,,,,,,
1962-08-29,,,,,,,,,,-0.0017833817084710324,,,,,,,,,,
1962-08-30,,,,,,,,,,0.0,,,,,,,,,,
1962-08-31,,,,,,,,,,0.00891420426082945,,,,,,,,,,
1962-09-04,,,,,,,,,,0.0035353783499016966,,,,,,,,,,
1962-09-05,,,,,,,,,,-0.01408561929868657,,,,,,,,,,
1962-09-06,,,,,,,,,,0.010713603557217288,,,,,,,,,,
1962-09-07,,,,,,,,,,0.0,,,,,,,,,,
1962-09-10,,,,,,,,,,0.0035353783499016966,,,,,,,,,,
1962-09-11,,,,,,,,,,-0.01408561929868657,,,,,,,,,,
1962-09-12,,,,,,,,,,0.017860113541152467,,,,,,,,,,
1962-09-13,,,,,,,,,,-0.010531668186317789,,,,,,,,,,
1962-09-14,,,,,,,,,,0.0,,,,,,,,,,
1962-09-17,,,,,,,,,,-0.005318869179430696,,,,,,,,,,
1962-09-18,,,,,,,,,,0.005347310826176788,,,,,,,,,,
1962-09-19,,,,,,,,,,0.01773349023956361,,,,,,,,,,
1962-09-20,,,,,,,,,,0.0,,,,,,,,,,
1962-09-21,,,,,,,,,,-0.010452291441118478,,,,,,,,,,
1962-09-24,,,,,,,,,,-0.012327240206152834,,,,,,,,,,
1962-09-25,,,,,,,,,,0.0017865678408794938,,,,,,,,,,
1962-09-26,,,,,,,,,,-0.016013140321498254,,,,,,,,,,
1962-09-27,,,,,,,,,,-0.016280066424391615,,,,,,,,,,
1962-09-28,,,,,,,,,,0.011035078177916935,,,,,,,,,,
1962-10-01,,,,,,,,,,-0.010914634334749596,,,,,,,,,,
1962-10-02,,,,,,,,,,0.0036783593926386082,,,,,,,,,,
1962-10-03,,,,,,,,,,0.00366487865182763,,,,,,,,,,
1962-10-04,,,,,,,,,,0.0036514963607672257,,,,,,,,,,
1962-10-05,,,,,,,,,,-0.007276422889833323,,,,,,,,,,
1962-10-08,,,,,,,,,,0.00366487865182763,,,,,,,,,,
1962-10-09,,,,,,,,,,0.012770745777910264,,,,,,,,,,
1962-10-10,,,,,,,,,,-0.005405023210514948,,,,,,,,,,
1962-10-11,,,,,,,,,,-0.014493931295423867,,,,,,,,,,
1962-10-12,,,,,,,,,,0.007356718785278105,,,,,,,,,,
1962-10-15,,,,,,,,,,0.0,,,,,,,,,,
1962-10-16,,,,,,,,,,0.0036514963607672257,,,,,,,,,,
1962-10-17,,,,,,,,,,-0.003638211444916384,,,,,,,,,,
1962-10-18,,,,,,,,,,-0.003651496360767781,,,,,,,,,,
1962-10-19,,,,,,,,,,-0.032964949646117625,,,,,,,,,,
1962-10-22,,,,,,,,,,-0.018942512834108194,,,,,,,,,,
1962-10-23,,,,,,,,,,-0.05019215005748823,,,,,,,,,,
1962-10-24,,,,,,,,,,0.04065017843900054,,,,,,,,,,
1962-10-25,,,,,,,,,,-0.007809762258143338,,,,,,,,,,
1962-10-26,,,,,,,,,,0.007871234730063126,,,,,,,,,,
1962-10-29,,,,,,,,,,0.031252527146329534,,,,,,,,,,
1962-10-30,,,,,,,,,,0.03219709272373317,,,,,,,,,,
1962-10-31,,,,,,,,,,-0.0018390101661484026,,,,,,,,,,
1962-11-01,,,,,,,,,,0.0,,,,,,,,,,
1962-11-02,,,,,,,,,,0.014707094918731123,,,,,,,,,,
1962-11-05,,,,,,,,,,-0.007243840286779379,,,,,,,,,,
1962-11-07,,,,,,,,,,-0.014599689111584824,,,,,,,,,,
1962-11-08,,,,,,,,,,0.025926399230956854,,,,,,,,,,
1962-11-09,,,,,,,,,,0.007217675883267161,,,,,,,,,,
1962-11-12,,,,,,,,,,0.010752023278068679,,,,,,,,,,
1962-11-13,,,,,,,,,,0.007095843190192852,,,,,,,,,,
1962-11-14,,,,,,,,,,0.0,,,,,,,,,,
1962-11-15,,,,,,,,,,-0.021125391632385804,,,,,,,,,,
1962-11-16,,,,,,,,,,-0.00539527997751843,,,,,,,,,,
1962-11-19,,,,,,,,,,0.003612142939093177,,,,,,,,,,
1962-11-20,,,,,,,,,,0.001805880887948863,,,,,,,,,,
1962-11-21,,,,,,,,,,0.005395372600351278,,,,,,,,,,
1962-11-23,,,,,,,,,,0.005366326645769304,,,,,,,,,,
1962-11-26,,,,,,,,,,0.024911447153502797,,,,,,,,,,
1962-11-27,,,,,,,,,,0.013883980207840318,,,,,,,,,,
1962-11-28,,,,,,,,,,0.03082594430413188,,,,,,,,,,
1962-11-29,,,,,,,,,,-0.003323953845494776,,,,,,,,,,
1962-11-30,,,,,,,,,,0.0,,,,,,,,,,
1962-12-03,,,,,,,,,,-0.01666369549243507,,,,,,,,,,
1962-12-04,,,,,,,,,,0.006777262300257547,,,,,,,,,,
1962-12-05,,,,,,,,,,0.0,,,,,,,,,,
1962-12-06,,,,,,,,,,0.0033687244762070634,,,,,,,,,,
1962-12-07,,,,,,,,,,0.013423867849077675,,,,,,,,,,
1962-12-10,,,,,,,,,,-0.013246054563100795,,,,,,,,,,
1962-12-11,,,,,,,,,,-0.0067148285451412715,,,,,,,,,,
1962-12-12,,,,,,,,,,0.010134505040242159,,,,,,,,,,
1962-12-13,,,,,,,,,,-0.010032827301388436,,,,,,,,,,
1962-12-14,,,,,,,,,,0.013514616179576722,,,,,,,,,,
1962-12-17,,,,,,,,,,-0.013334406789829778,,,,,,,,,,
1962-12-18,,,,,,,,,,-0.003374282761572034,,,,,,,,,,
1962-12-19,,,,,,,,,,0.016946079806114733,,,,,,,,,,
1962-12-20,,,,,,,,,,-0.0016646014359311678,,,,,,,,,,
1962-12-21,,,,,,,,,,-0.011689263318403365,,,,,,,,,,
1962-12-24,,,,,,,,,,0.003380111139335007,,,,,,,,,,
1962-12-26,,,,,,,,,,0.0,,,,,,,,,,
1962-12-27,,,,,,,,,,0.0033687244762070634,,,,,,,,,,
1962-12-28,,,,,,,,,,0.003351625031365879,,,,,,,,,,
1962-12-31,,,,,,,,,,-0.020065654602776206,,,,,,,,,,
1963-01-02,,,,,,,,,,0.020476529572644342,,,,,,,,,,
1963-01-03,,,,,,,,,,-0.006686628233373737,,,,,,,,,,
1963-01-04,,,,,,,,,,0.03366981853138262,,,,,,,,,,
1963-01-07,,,,,,,,,,0.009771364611776523,,,,,,,,,,
1963-01-08,,,,,,,,,,-0.006449350936723719,,,,,,,,,,
1963-01-09,,,,,,,,,,0.0,,,,,,,,,,
1963-01-10,,,,,,,,,,-0.006496816340957778,,,,,,,,,,
1963-01-11,,,,,,,,,,0.00653930097841271,,,,,,,,,,
1963-01-14,,,,,,,,,,0.0,,,,,,,,,,
1963-01-15,,,,,,,,,,-0.0032484081704792223,,,,,,,,,,
1963-01-16,,,,,,,,,,0.0032589947155408083,,,,,,,,,,
1963-01-17,,,,,,,,,,0.0,,,,,,,,,,
1963-01-18,,,,,,,,,,0.006491215060655531,,,,,,,,,,
1963-01-21,,,,,,,,,,0.009676808982925111,,,,,,,,,,
1963-01-22,,,,,,,,,,-0.004792074037383354,,,,,,,,,,
1963-01-23,,,,,,,,,,0.008027066208851075,,,,,,,,,,
1963-01-24,,,,,,,,,,0.028660583130845296,,,,,,,,,,
1963-01-25,,,,,,,,,,-0.018574693862973835,,,,,,,,,,
1963-01-28,,,,,,,,,,0.022082430960014054,,,,,,,,,,
1963-01-29,,,,,,,,,,0.0,,,,,,,,,,
1963-01-30,,,,,,,,,,0.0,,,,,,,,,,
1963-01-31,,,,,,,,,,-0.0030879974365237706,,,,,,,,,,
1963-02-01,,,,,,,,,,0.006195125404414581,,,,,,,,,,
1963-02-04,,,,,,,,,,0.006151673838403537,,,,,,,,,,
1963-02-05,,,,,,,,,,-0.009173731100799443,,,,,,,,,,
1963-02-06,,,,,,,,,,0.012346665064493889,,,,,,,,,,
1963-02-07,,,,,,,,,,0.0,,,,,,,,,,
1963-02-08,,,,,,,,,,-0.0015278371025138071,,,,,,,,,,
1963-02-11,,,,,,,,,,-0.0015248285472059253,,,,,,,,,,
1963-02-12,,,,,,,,,,-0.009173731100799443,,,,,,,,,,
1963-02-13,,,,,,,,,,0.0,,,,,,,,,,
1963-02-14,,,,,,,,,,0.0030879974365232155,,,,,,,,,,
1963-02-15,,,,,,,,,,0.0,,,,,,,,,,
1963-02-18,,,,,,,,,,0.0030731827743946116,,,,,,,,,,
1963-02-19,,,,,,,,,,-0.006132826541517922,,,,,,,,,,
1963-02-20,,,,,,,,,,0.0,,,,,,,,,,
1963-02-21,,,,,,,,,,0.0046292940775551905,,,,,,,,,,
1963-02-25,,,,,,,,,,-0.0015341944039639621,,,,,,,,,,
1963-02-26,,,,,,,,,,0.009230164902413351,,,,,,,,,,
1963-02-27,,,,,,,,,,0.006095412178844795,,,,,,,,,,
1963-02-28,,,,,,,,,,-0.0060584832264011235,,,,,,,,,,
1963-03-01,,,,,,,,,,-0.02439216819804957,,,,,,,,,,
1963-03-04,,,,,,,,,,0.0031266005260082164,,,,,,,,,,
1963-03-05,,,,,,,,,,0.0,,,,,,,,,,
1963-03-06,,,,,,,,,,-0.007789491297855999,,,,,,,,,,
1963-03-07,,,,,,,,,,-0.00156791360289954,,,,,,,,,,
1963-03-08,,,,,,,,,,-0.0031462577460081853,,,,,,,,,,
1963-03-11,,,,,,,,,,-0.003156187926720011,,,,,,,,,,
1963-03-12,,,,,,,,,,0.006332361977862577,,,,,,,,,,
1963-03-13,,,,,,,,,,0.015720438448538987,,,,,,,,,,
1963-03-14,,,,,,,,,,-0.006189784229279627,,,,,,,,,,
1963-03-15,,,,,,,,,,0.021807238667167717,,,,,,,,,,
1963-03-18,,,,,,,,,,0.003050335960089967,,,,,,,,,,
1963-03-19,,,,,,,,,,-0.015200054785407424,,,,,,,,,,
1963-03-20,,,,,,,,,,0.009258667627970008,,,,,,,,,,
1963-03-21,,,,,,,,,,-0.0061140621223988445,,,,,,,,,,
1963-03-22,,,,,,,,,,-0.006156982128018851,,,,,,,,,,
1963-03-25,,,,,,,,,,-0.009287346931486584,,,,,,,,,,
1963-03-26,,,,,,,,,,0.012501010858531725,,,,,,,,,,
1963-03-27,,,,,,,,,,0.01851733525594068,,,,,,,,,,
1963-03-28,,,,,,,,,,0.0,,,,,,,,,,
1963-03-29,,,,,,,,,,-0.0030266276755603894,,,,,,,,,,
1963-04-01,,,,,,,,,,0.003035815960163335,,,,,,,,,,
1963-04-02,,,,,,,,,,0.006063711101681468,,,,,,,,,,
1963-04-03,,,,,,,,,,0.0,,,,,,,,,,
1963-04-04,,,,,,,,,,0.0,,,,,,,,,,
1963-04-05,,,,,,,,,,-0.003013582059848474,,,,,,,,,,
1963-04-08,,,,,,,,,,-0.003022691187784643,,,,,,,,,,
1963-04-09,,,,,,,,,,0.003031855550840845,,,,,,,,,,
1963-04-10,,,,,,,,,,-0.012085552678111067,,,,,,,,,,
1963-04-11,,,,,,,,,,-0.003059668978400487,,,,,,,,,,
1963-04-15,,,,,,,,,,-0.012265653083035732,,,,,,,,,,
1963-04-16,,,,,,,,,,0.00620898378259338,,,,,,,,,,
1963-04-17,,,,,,,,,,-0.015434662501017549,,,,,,,,,,
1963-04-18,,,,,,,,,,-0.0031309986625711606,,,,,,,,,,
1963-04-19,,,,,,,,,,0.006287090351265734,,,,,,,,,,
1963-04-22,,,,,,,,,,-0.01874882066504646,,,,,,,,,,
1963-04-23,,,,,,,,,,0.025479736731637725,,,,,,,,,,
1963-04-24,,,,,,,,,,-0.006214341525054956,,,,,,,,,,
1963-04-25,,,,,,,,,,0.010940446451453978,,,,,,,,,,
1963-04-26,,,,,,,,,,0.013909400217359646,,,,,,,,,,
1963-04-29,,,,,,,,,,0.01829149627786908,,,,,,,,,,
1963-04-30,,,,,,,,,,-0.0029955429965187186,,,,,,,,,,
1963-05-01,,,,,,,,,,-0.009008448924659351,,,,,,,,,,
1963-05-02,,,,,,,,,,0.004545130374626227,,,,,,,,,,
1963-05-03,,,,,,,,,,-0.010555636855332784,,,,,,,,,,
1963-05-06,,,,,,,,,,0.0,,,,,,,,,,
1963-05-07,,,,,,,,,,0.003050335960089967,,,,,,,,,,
1963-05-08,,,,,,,,,,-0.012158995079096568,,,,,,,,,,
1963-05-09,,,,,,,,,,0.015381838740816889,,,,,,,,,,
1963-05-10,,,,,,,,,,-0.0060584832264011235,,,,,,,,,,
1963-05-13,,,,,,,,,,0.0,,,,,,,,,,
1963-05-14,,,,,,,,,,0.030487580376893808,,,,,,,,,,
1963-05-15,,,,,,,,,,0.02662549742401521,,,,,,,,,,
1963-05-16,,,,,,,,,,0.014411628975705026,,,,,,,,,,
1963-05-17,,,,,,,,,,0.017044340654485568,,,,,,,,,,
1963-05-20,,,,,,,,,,0.004189710879668684,,,,,,,,,,
1963-05-21,,,,,,,,,,-0.0069552931516355665,,,,,,,,,,
1963-05-22,,,,,,,,,,0.002802555304955101,,,,,,,,,,
1963-05-23,,,,,,,,,,-0.00418963895453639,,,,,,,,,,
1963-05-24,,,,,,,,,,-0.03506411223150807,,,,,,,,,,
1963-05-27,,,,,,,,,,-0.020349216258234604,,,,,,,,,,
1963-05-28,,,,,,,,,,0.017803030187261815,,,,,,,,,,
1963-05-29,,,,,,,,,,0.008745813118667067,,,,,,,,,,
1963-05-31,,,,,,,,,,0.00867497316234167,,,,,,,,,,
1963-06-03,,,,,,,,,,-0.0028667884082768103,,,,,,,,,,
1963-06-04,,,,,,,,,,0.0028750305124232156,,,,,,,,,,
1963-06-05,,,,,,,,,,0.0,,,,,,,,,,
1963-06-06,,,,,,,,,,0.002861845160814891,,,,,,,,,,
1963-06-07,,,,,,,,,,0.002858607516189826,,,,,,,,,,
1963-06-10,,,,,,,,,,0.005696003253643278,,,,,,,,,,
1963-06-11,,,,,,,,,,0.0,,,,,,,,,,
1963-06-12,,,,,,,,,,0.0014196375511126291,,,,,,,,,,
1963-06-13,,,,,,,,,,0.007073265691063257,,,,,,,,,,
1963-06-14,,,,,,,,,,0.007018739953945197,,,,,,,,,,
1963-06-17,,,,,,,,,,-0.006969820595658649,,,,,,,,,,
1963-06-18,,,,,,,,,,0.0028055720284998475,,,,,,,,,,
1963-06-19,,,,,,,,,,0.002802555304955101,,,,,,,,,,
1963-06-20,,,,,,,,,,-0.011174072773561305,,,,,,,,,,
1963-06-21,,,,,,,,,,0.011300343635712862,,,,,,,,,,
1963-06-24,,,,,,,,,,-0.011174072773561305,,,,,,,,,,
1963-06-25,,,,,,,,,,-0.004237056052343258,,,,,,,,,,
1963-06-26,,,,,,,,,,-0.012765109164251442,,,,,,,,,,
1963-06-27,,,,,,,,,,-0.02011529866806372,,,,,,,,,,
1963-06-28,,,,,,,,,,0.023462279949096665,,,,,,,,,,
1963-07-01,,,,,,,,,,-0.014328998793921688,,,,,,,,,,
1963-07-02,,,,,,,,,,-0.005811912455659374,,,,,,,,,,
1963-07-03,,,,,,,,,,0.002920421909827553,,,,,,,,,,
1963-07-05,,,,,,,,,,0.008745813118667067,,,,,,,,,,
1963-07-08,,,,,,,,,,0.0057833154415609656,,,,,,,,,,
1963-07-09,,,,,,,,,,0.00574510356539748,,,,,,,,,,
1963-07-10,,,,,,,,,,-0.005712285891356417,,,,,,,,,,
1963-07-11,,,,,,,,,,0.00574510356539748,,,,,,,,,,
1963-07-12,,,,,,,,,,-0.011429500923735736,,,,,,,,,,
1963-07-15,,,,,,,,,,0.00867497316234167,,,,,,,,,,
1963-07-16,,,,,,,,,,0.002861845160814891,,,,,,,,,,
1963-07-17,,,,,,,,,,-0.005712285891356417,,,,,,,,,,
1963-07-18,,,,,,,,,,-0.005750061024845987,,,,,,,,,,
1963-07-19,,,,,,,,,,-0.011556658623121163,,,,,,,,,,
1963-07-22,,,,,,,,,,-0.020468175502381447,,,,,,,,,,
1963-07-23,,,,,,,,,,0.0029814466838022913,,,,,,,,,,
